Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Purinergic Signaling in Leishmaniasis Infection	1/24	0.2340910724932251	0.5932784324034647	0	0	3.908718415661279	5.675635190772371	PSTPIP1
Signaling by ALK	1/24	0.2340910724932251	0.5932784324034647	0	0	3.908718415661279	5.675635190772371	MYCN
Interleukin-6 Family Signaling	1/24	0.2340910724932251	0.5932784324034647	0	0	3.908718415661279	5.675635190772371	IL11RA
Hemostasis	8/534	0.23876910395023304	0.6013712754310848	0	0	1.3777483881633328	1.973291545351675	DOCK6;MAG;PTGIR;FCER1G;MYB;MPL;PRKACB;PIK3CG
P75 NTR Receptor-Mediated Signalling	2/85	0.2415033495181423	0.6013712754310848	0	0	2.1700697526949906	3.083391211516209	MAG;ARHGEF1
Infectious Disease	12/864	0.24747100948039388	0.6013712754310848	0	0	1.278716744913928	1.7856791349204908	CD79B;PSTPIP1;CEBPD;TAF12;AKT2;NCL;CTNND1;AP1S1;ZDHHC8;ATP1A1;PRKACB;AP1M2
Regulation of Expression and Function of Type II Classical Cadherins	1/26	0.25093767764433056	0.6013712754310848	0	0	3.5956020942408378	4.971102073366924	CTNND1
Regulation of Homotypic Cell-Cell Adhesion	1/26	0.25093767764433056	0.6013712754310848	0	0	3.5956020942408378	4.971102073366924	CTNND1
Synthesis of PC	1/26	0.25093767764433056	0.6013712754310848	0	0	3.5956020942408378	4.971102073366924	PEMT
Potential Therapeutics for SARS	2/88	0.2537744564576461	0.6013712754310848	0	0	2.094002447980416	2.871525184297317	CD79B;ATP1A1
Signaling by the B Cell Receptor (BCR)	2/89	0.25786869654401195	0.6013712754310848	0	0	2.0698124621899576	2.8052266652009417	CD79B;NFATC2
Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers	1/27	0.2592222256689513	0.6013712754310848	0	0	3.4571083366894886	4.667336769016632	CD79B
Dectin-2 Family	1/27	0.2592222256689513	0.6013712754310848	0	0	3.4571083366894886	4.667336769016632	FCER1G
Downregulation of ERBB2 Signaling	1/27	0.2592222256689513	0.6013712754310848	0	0	3.4571083366894886	4.667336769016632	AKT2
Regulation of TP53 Activity Through Acetylation	1/27	0.2592222256689513	0.6013712754310848	0	0	3.4571083366894886	4.667336769016632	AKT2
EGR2 and SOX10-mediated Initiation of Schwann Cell Myelination	1/27	0.2592222256689513	0.6013712754310848	0	0	3.4571083366894886	4.667336769016632	MAG
SUMOylation of Intracellular Receptors	1/27	0.2592222256689513	0.6013712754310848	0	0	3.4571083366894886	4.667336769016632	NR4A2
Surfactant Metabolism	1/27	0.2592222256689513	0.6013712754310848	0	0	3.4571083366894886	4.667336769016632	ADGRF5
Transcriptional Regulation by TP53	5/314	0.2669507030224376	0.6013712754310848	0	0	1.4610698648391396	1.9296222160886347	TAF12;PPP1R13L;AKT2;JMY;RFFL
Activation of BH3-only Proteins	1/28	0.2674156193461818	0.6013712754310848	0	0	3.328873375993795	4.390621547579392	AKT2
Activation of Kainate Receptors Upon Glutamate Binding	1/28	0.2674156193461818	0.6013712754310848	0	0	3.328873375993795	4.390621547579392	GRIK3
CD28 Co-Stimulation	1/28	0.2674156193461818	0.6013712754310848	0	0	3.328873375993795	4.390621547579392	AKT2
EGFR Downregulation	1/28	0.2674156193461818	0.6013712754310848	0	0	3.328873375993795	4.390621547579392	SPRY1
Laminin Interactions	1/28	0.2674156193461818	0.6013712754310848	0	0	3.328873375993795	4.390621547579392	LAMC2
Transcriptional Regulation of Brown and Beige Adipocyte Differentiation	1/28	0.2674156193461818	0.6013712754310848	0	0	3.328873375993795	4.390621547579392	BMP7
Transcriptional Regulation of Brown and Beige Adipocyte Differentiation by EBF2	1/28	0.2674156193461818	0.6013712754310848	0	0	3.328873375993795	4.390621547579392	BMP7
Transcriptional Regulation of Pluripotent Stem Cells	1/28	0.2674156193461818	0.6013712754310848	0	0	3.328873375993795	4.390621547579392	LIN28A
Potassium Channels	2/92	0.2701555958795938	0.6046940674127357	0	0	2.00046783625731	2.618126693941242	KCNH2;KCNK6
Activation of the Pre-Replicative Complex	1/29	0.2755188564554623	0.60817295964132	0	0	3.2097980553477936	4.137748131781435	MCM6
DNA Strand Elongation	1/29	0.2755188564554623	0.60817295964132	0	0	3.2097980553477936	4.137748131781435	MCM6
FCERI Mediated MAPK Activation	1/29	0.2755188564554623	0.60817295964132	0	0	3.2097980553477936	4.137748131781435	FCER1G
Interleukin-4 and Interleukin-13 Signaling	2/94	0.2783452887999458	0.6115935474090551	0	0	1.95675057208238	2.5024743940410024	ZEB1;CEBPD
Disassembly of the Destruction Complex and Recruitment of AXIN to the Membrane	1/30	0.2835329239140716	0.6145351608816302	0	0	3.0989348257808267	3.9059812149707973	WNT1
Transcriptional Regulation by E2F6	1/30	0.2835329239140716	0.6145351608816302	0	0	3.0989348257808267	3.9059812149707973	PHC1
MET Activates PTK2 Signaling	1/30	0.2835329239140716	0.6145351608816302	0	0	3.0989348257808267	3.9059812149707973	LAMC2
NOD1 2 Signaling Pathway	1/31	0.291458797838541	0.6150165822231769	0	0	2.9954624781849915	3.6929757716657168	MAPK13
CaM Pathway	1/31	0.291458797838541	0.6150165822231769	0	0	2.9954624781849915	3.6929757716657168	PRKACB
Calmodulin Induced Events	1/31	0.291458797838541	0.6150165822231769	0	0	2.9954624781849915	3.6929757716657168	PRKACB
Gene and Protein Expression by JAK-STAT Signaling After Interleukin-12 Stimulation	1/31	0.291458797838541	0.6150165822231769	0	0	2.9954624781849915	3.6929757716657168	CNN2
Glucagon Signaling in Metabolic Regulation	1/31	0.291458797838541	0.6150165822231769	0	0	2.9954624781849915	3.6929757716657168	PRKACB
Maturation of Spike Protein 9694548	1/31	0.291458797838541	0.6150165822231769	0	0	2.9954624781849915	3.6929757716657168	ZDHHC8
Apoptotic Cleavage of Cellular Proteins	1/32	0.29929744379538337	0.6153843608154601	0	0	2.898665765917919	3.4967109640380407	DSG3
RHOBTB GTPase Cycle	1/32	0.29929744379538337	0.6153843608154601	0	0	2.898665765917919	3.4967109640380407	TRA2B
FCGR3A-mediated IL10 Synthesis	1/32	0.29929744379538337	0.6153843608154601	0	0	2.898665765917919	3.4967109640380407	PRKACB
TCF Dependent Signaling in Response to WNT	3/174	0.30185281325296864	0.6153843608154601	0	0	1.5801540889260188	1.8927334610629996	AKT2;WNT1;WNT4
Cytokine Signaling in Immune System	9/657	0.3022119224223626	0.6153843608154601	0	0	1.2557680631451122	1.5026856911021271	CNN2;EGR1;ZEB1;CEBPD;IL11RA;AKT2;IL19;LTB;SLA2
Transcriptional Regulation by RUNX1	3/175	0.3048688754455657	0.6153843608154601	0	0	1.570874861572536	1.866000637766154	PHC1;MYB;NFATC2
Beta Defensins	1/33	0.307049816774311	0.6153843608154601	0	0	2.8079188481675392	3.3154369123777494	DEFB124
Ca-dependent Events	1/33	0.307049816774311	0.6153843608154601	0	0	2.8079188481675392	3.3154369123777494	PRKACB
RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known	1/33	0.307049816774311	0.6153843608154601	0	0	2.8079188481675392	3.3154369123777494	PHC1
Regulation of MITF-M-dependent Genes Involved in Pigmentation	1/33	0.307049816774311	0.6153843608154601	0	0	2.8079188481675392	3.3154369123777494	AKT2
Fatty acyl-CoA Biosynthesis	1/33	0.307049816774311	0.6153843608154601	0	0	2.8079188481675392	3.3154369123777494	ELOVL7
Sphingolipid De Novo Biosynthesis	1/33	0.307049816774311	0.6153843608154601	0	0	2.8079188481675392	3.3154369123777494	SPNS2
RHOV GTPase Cycle	1/34	0.31471686135999255	0.6210752937582535	0	0	2.722671743614152	3.1476315147894813	ZNF512B
MTOR Signalling	1/34	0.31471686135999255	0.6210752937582535	0	0	2.722671743614152	3.1476315147894813	AKT2
Triglyceride Metabolism	1/34	0.31471686135999255	0.6210752937582535	0	0	2.722671743614152	3.1476315147894813	PRKACB
Host Interactions of HIV Factors	2/103	0.3150757753303875	0.6210752937582535	0	0	1.7814486711829078	2.0574700915728137	AP1S1;AP1M2
NGF-stimulated Transcription	1/35	0.32229951192583417	0.6249107915861564	0	0	2.6424391746227287	2.9919651859222944	EGR1
Activation of ATR in Response to Replication Stress	1/35	0.32229951192583417	0.6249107915861564	0	0	2.6424391746227287	2.9919651859222944	MCM6
Platelet Aggregation (Plug Formation)	1/35	0.32229951192583417	0.6249107915861564	0	0	2.6424391746227287	2.9919651859222944	MPL
DAG and IP3 Signaling	1/35	0.32229951192583417	0.6249107915861564	0	0	2.6424391746227287	2.9919651859222944	PRKACB
Fc Epsilon Receptor (FCERI) Signaling	2/106	0.3272389717006603	0.6249107915861564	0	0	1.7297570850202428	1.9322503624805718	FCER1G;NFATC2
Cross-presentation of Soluble Exogenous Antigens (Endosomes)	1/36	0.3297986925075794	0.6249107915861564	0	0	2.5667913238593867	2.8472718844754055	MRC2
Deactivation of the Beta-Catenin Transactivating Complex	1/36	0.3297986925075794	0.6249107915861564	0	0	2.5667913238593867	2.8472718844754055	AKT2
Formation of WDR5-containing Histone-Modifying Complexes	1/36	0.3297986925075794	0.6249107915861564	0	0	2.5667913238593867	2.8472718844754055	TASP1
Interleukin-12 Signaling	1/36	0.3297986925075794	0.6249107915861564	0	0	2.5667913238593867	2.8472718844754055	CNN2
Signaling by WNT	4/263	0.33105176860553776	0.6249107915861564	0	0	1.3911936252361785	1.5379374455877108	AKT2;WNT9B;WNT1;WNT4
Neutrophil Degranulation	6/426	0.3313723195467301	0.6249107915861564	0	0	1.288325652841782	1.4229720495351084	CNN2;DIAPH1;FCER1G;GMFG;FGL2;SLCO4C1
Rab Regulation of Trafficking	2/108	0.33531647645774826	0.6285063696917047	0	0	1.6969215491559086	1.8541930651851615	DENND2D;AKT2
Cooperation of PDCL (PhLP1) and TRiC CCT in G-protein Beta Folding	1/37	0.33721531735024657	0.6285063696917047	0	0	2.495346131471786	2.7125251603228997	RGS6
Transport of Vitamins, Nucleosides, and Related Molecules	1/37	0.33721531735024657	0.6285063696917047	0	0	2.495346131471786	2.7125251603228997	SLCO4C1
G1 S Transition	2/111	0.34737884298254085	0.6382527971569811	0	0	1.6499275712216321	1.7445333095008895	AKT2;MCM6
Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion	1/39	0.35180450606843056	0.6382527971569811	0	0	2.3637365665472583	2.469347461028001	PRKACB
Neuronal System	5/354	0.35314476333965955	0.6382527971569811	0	0	1.290547477130993	1.3433014595212254	KCNH2;KCNK6;GRIK3;SLITRK6;PRKACB
HIV Infection	3/192	0.3561940224005446	0.6382527971569811	0	0	1.428151507516587	1.4742517952369458	TAF12;AP1S1;AP1M2
Viral Infection Pathways	9/693	0.3578334536207053	0.6382527971569811	0	0	1.1870865688812196	1.2199541637947753	CD79B;CEBPD;TAF12;AKT2;NCL;AP1S1;ZDHHC8;ATP1A1;AP1M2
Intracellular Signaling by Second Messengers	4/274	0.35861777940333445	0.6382527971569811	0	0	1.3336485421591804	1.3676540980608247	EGR1;PHC1;AKT2;PRKACB
ADORA2B Mediated Anti-Inflammatory Cytokines Production	1/40	0.35897884876440517	0.6382527971569811	0	0	2.3029936904282455	2.3593981727601405	PRKACB
PI3K Cascade	1/40	0.35897884876440517	0.6382527971569811	0	0	2.3029936904282455	2.3593981727601405	AKT2
Collagen Chain Trimerization	1/40	0.35897884876440517	0.6382527971569811	0	0	2.3029936904282455	2.3593981727601405	COL6A6
Voltage Gated Potassium Channels	1/40	0.35897884876440517	0.6382527971569811	0	0	2.3029936904282455	2.3593981727601405	KCNH2
Extracellular Matrix Organization	4/275	0.3611253090549551	0.6382527971569811	0	0	1.3286488184030776	1.3532690322822782	EFEMP2;LAMC2;COL6A6;BMP7
Nucleosome Assembly	1/41	0.3660741934545074	0.6382527971569811	0	0	2.2452879581151834	2.2563330948727476	CENPH
Deposition of New CENPA-containing Nucleosomes at the Centromere	1/41	0.3660741934545074	0.6382527971569811	0	0	2.2452879581151834	2.2563330948727476	CENPH
MET Promotes Cell Motility	1/41	0.3660741934545074	0.6382527971569811	0	0	2.2452879581151834	2.2563330948727476	LAMC2
MHC Class II Antigen Presentation	2/116	0.36731768610958765	0.6382527971569811	0	0	1.577100646352724	1.5795107331462703	AP1S1;AP1M2
MAPK Family Signaling Cascades	4/278	0.36864630521806707	0.6382527971569811	0	0	1.313868613138686	1.3111326355562727	SHC2;NRTN;PRKACB;RGL2
RNA Polymerase II HIV Promoter Escape	1/42	0.37309140543623115	0.6382527971569811	0	0	2.19039713957349	2.1595822702577068	TAF12
RNA Polymerase II Promoter Escape	1/42	0.37309140543623115	0.6382527971569811	0	0	2.19039713957349	2.1595822702577068	TAF12
RNA Polymerase II Transcription Initiation	1/42	0.37309140543623115	0.6382527971569811	0	0	2.19039713957349	2.1595822702577068	TAF12
RNA Polymerase II Transcription Initiation And Promoter Clearance	1/42	0.37309140543623115	0.6382527971569811	0	0	2.19039713957349	2.1595822702577068	TAF12
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	1/42	0.37309140543623115	0.6382527971569811	0	0	2.19039713957349	2.1595822702577068	TAF12
Defensins	1/42	0.37309140543623115	0.6382527971569811	0	0	2.19039713957349	2.1595822702577068	DEFB124
HIV Transcription Initiation	1/42	0.37309140543623115	0.6382527971569811	0	0	2.19039713957349	2.1595822702577068	TAF12
SUMOylation of RNA Binding Proteins	1/43	0.38003134070263483	0.6455142276473833	0	0	2.138120169533782	2.068634586939299	PHC1
SUMOylation of Transcription Cofactors	1/43	0.38003134070263483	0.6455142276473833	0	0	2.138120169533782	2.068634586939299	PHC1
Apoptotic Execution Phase	1/44	0.3868948458035918	0.6479812277619597	0	0	2.088274686472665	1.983030527049015	DSG3
PLC Beta Mediated Events	1/44	0.3868948458035918	0.6479812277619597	0	0	2.088274686472665	1.983030527049015	PRKACB
GPER1 Signaling	1/44	0.3868948458035918	0.6479812277619597	0	0	2.088274686472665	1.983030527049015	PRKACB
IRS-mediated Signalling	1/44	0.3868948458035918	0.6479812277619597	0	0	2.088274686472665	1.983030527049015	AKT2
Cell Surface Interactions at the Vascular Wall	2/122	0.3909272057897888	0.6524534201160587	0	0	1.497719298245614	1.4067087537419856	MAG;FCER1G
Synthesis of PIPs at the Plasma Membrane	1/45	0.3936827581441243	0.6542611306473483	0	0	2.0406949071870537	1.9023559471845888	PIK3CG
Degradation of GLI1 by the Proteasome	1/46	0.4003959059436364	0.6542611306473483	0	0	1.9952297847585805	1.8262367280603444	PRKACB
Degradation of GLI2 by the Proteasome	1/46	0.4003959059436364	0.6542611306473483	0	0	1.9952297847585805	1.8262367280603444	PRKACB
GLI3 Is Processed to GLI3R by the Proteasome	1/46	0.4003959059436364	0.6542611306473483	0	0	1.9952297847585805	1.8262367280603444	PRKACB
Interleukin-12 Family Signaling	1/46	0.4003959059436364	0.6542611306473483	0	0	1.9952297847585805	1.8262367280603444	CNN2
Transcriptional and Post-Translational Regulation of MITF-M Expression and Activity	1/46	0.4003959059436364	0.6542611306473483	0	0	1.9952297847585805	1.8262367280603444	TFEC
Beta-catenin Independent WNT Signaling	2/126	0.40644893216115224	0.6542611306473483	0	0	1.4490662139219015	1.3045899449459868	WNT1;WNT4
Gamma Carboxylation, Hypusinylation, Hydroxylation, and Arylsulfatase Activation	1/47	0.40703510841943585	0.6542611306473483	0	0	1.9517414067835193	1.7543341534345611	EIF5A2
IRS-related Events Triggered by IGF1R	1/47	0.40703510841943585	0.6542611306473483	0	0	1.9517414067835193	1.7543341534345611	AKT2
Intrinsic Pathway for Apoptosis	1/47	0.40703510841943585	0.6542611306473483	0	0	1.9517414067835193	1.7543341534345611	AKT2
Ion Transport by P-type ATPases	1/47	0.40703510841943585	0.6542611306473483	0	0	1.9517414067835193	1.7543341534345611	ATP1A1
Degradation of the Extracellular Matrix	2/127	0.4103000033540041	0.6573033498547424	0	0	1.4373894736842106	1.2805223758682078	LAMC2;COL6A6
Signaling by EGFR	1/48	0.41360117582433853	0.6581892465776019	0	0	1.9101035980839924	1.6863409075104339	SPRY1
IGF1R Signaling Cascade	1/48	0.41360117582433853	0.6581892465776019	0	0	1.9101035980839924	1.6863409075104339	AKT2
Mitotic G1 Phase and G1 S Transition	2/129	0.4179654407252598	0.6611771813111881	0	0	1.414587650227932	1.2340247704907776	AKT2;MCM6
G-protein Mediated Events	1/49	0.42009490974640573	0.6611771813111881	0	0	1.8702006980802792	1.6219775953501279	PRKACB
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	1/49	0.42009490974640573	0.6611771813111881	0	0	1.8702006980802792	1.6219775953501279	AKT2
Signaling by Interleukins	5/385	0.4210000841334287	0.6611771813111881	0	0	1.1830847171404446	1.0235129070594684	CNN2;ZEB1;CEBPD;IL11RA;IL19
Insulin Receptor Signalling Cascade	1/50	0.4265171027115741	0.6633171824637792	0	0	1.831926487872636	1.560989712994265	AKT2
Transcriptional Regulation by MECP2	1/50	0.4265171027115741	0.6633171824637792	0	0	1.831926487872636	1.560989712994265	SST
Translation of Structural Proteins 9694635	1/50	0.4265171027115741	0.6633171824637792	0	0	1.831926487872636	1.560989712994265	ZDHHC8
Death Receptor Signaling	2/132	0.42936890262666216	0.6655912762400361	0	0	1.3817004048582997	1.1681431552962036	MAG;ARHGEF1
Regulation of Cholesterol Biosynthesis by SREBP (SREBF)	1/51	0.4328685389905022	0.6688517102466147	0	0	1.7951832460732984	1.5031449937350818	SCAP
NRAGE Signals Death Through JNK	1/52	0.4391499939798506	0.6699135258482435	0	0	1.759880915717072	1.4482310879430162	ARHGEF1
Nuclear Events (Kinase and Transcription Factor Activation)	1/52	0.4391499939798506	0.6699135258482435	0	0	1.759880915717072	1.4482310879430162	EGR1
Regulation of PTEN Stability and Activity	1/52	0.4391499939798506	0.6699135258482435	0	0	1.759880915717072	1.4482310879430162	AKT2
SUMOylation of Chromatin Organization Proteins	1/52	0.4391499939798506	0.6699135258482435	0	0	1.759880915717072	1.4482310879430162	PHC1
Innate Immune System	11/924	0.44325406084663604	0.6740276036366306	0	0	1.0837382679890835	0.88174264668686	CNN2;DIAPH1;PSTPIP1;FCER1G;GMFG;FGL2;SLCO4C1;NFATC2;DEFB124;PRKACB;MAPK13
Signaling by TGFB Family Members	2/137	0.44811016078940924	0.6792555918295159	0	0	1.3301364522417154	1.067722054715351	MYCN;KLF16
Non-integrin membrane-ECM Interactions	1/54	0.4515060200884957	0.6800986906364448	0	0	1.6932727452336265	1.3464338854477522	LAMC2
Signaling by PDGF	1/54	0.4515060200884957	0.6800986906364448	0	0	1.6932727452336265	1.3464338854477522	COL6A6
Adaptive Immune System	8/666	0.4552888766578801	0.6818419273714156	0	0	1.092639090788952	0.8597137506082512	CD79B;MRC2;NPEPPS;AKT2;AP1S1;NFATC2;PRKACB;AP1M2
S Phase	2/139	0.45551026463226096	0.6818419273714156	0	0	1.3105647330003842	1.0305455767143932	AKT2;MCM6
Parasitic Infection Pathways	2/140	0.4591890612025082	0.6830793798633584	0	0	1.3009916094584286	1.0125529953424788	PSTPIP1;PRKACB
Leishmania Infection	2/140	0.4591890612025082	0.6830793798633584	0	0	1.3009916094584286	1.0125529953424788	PSTPIP1;PRKACB
Orc1 Removal From Chromatin	1/56	0.4635912179037624	0.6853709672095746	0	0	1.631508805330795	1.2542258381444682	MCM6
Peroxisomal Protein Import	1/56	0.4635912179037624	0.6853709672095746	0	0	1.631508805330795	1.2542258381444682	AGPS
Platelet Activation, Signaling and Aggregation	3/230	0.4680616470333965	0.6898508582430674	0	0	1.1864205300328647	0.9006773946180524	FCER1G;MPL;PIK3CG
O-linked Glycosylation of Mucins	1/58	0.4754114931344757	0.6942747110104082	0	0	1.574079177000092	1.1704452135523158	GALNT12
RAB Geranylgeranylation	1/58	0.4754114931344757	0.6942747110104082	0	0	1.574079177000092	1.1704452135523158	RAB25
Collagen Degradation	1/58	0.4754114931344757	0.6942747110104082	0	0	1.574079177000092	1.1704452135523158	COL6A6
Apoptosis	2/146	0.48095590803996174	0.698504065618926	0	0	1.246345029239766	0.9122992361145486	AKT2;DSG3
Collagen Biosynthesis and Modifying Enzymes	1/59	0.4812240953115774	0.698504065618926	0	0	1.546849611843293	1.1314001813589019	COL6A6
RAF MAP Kinase Cascade	3/236	0.4850026810782773	0.7018618859108605	0	0	1.1554601812112542	0.8360919808935738	SHC2;NRTN;RGL2
Costimulation by the CD28 Family	1/61	0.49265778068090416	0.7054556534517584	0	0	1.4951134380453752	1.058451359090402	AKT2
FOXO-mediated Transcription	1/61	0.49265778068090416	0.7054556534517584	0	0	1.4951134380453752	1.058451359090402	AKT2
Late SARS-CoV-2 Infection Events	1/61	0.49265778068090416	0.7054556534517584	0	0	1.4951134380453752	1.058451359090402	ZDHHC8
PIP3 Activates AKT Signaling	3/239	0.4933771271531087	0.7054556534517584	0	0	1.1405703524347592	0.8057917776820722	EGR1;PHC1;AKT2
Diseases Associated With O-glycosylation of Proteins	1/62	0.4982802614763613	0.7061427374176836	0	0	1.470517552141447	1.0243516247082523	GALNT12
FCERI Mediated NF-kB Activation	1/62	0.4982802614763613	0.7061427374176836	0	0	1.470517552141447	1.0243516247082523	FCER1G
Transcription of the HIV Genome	1/62	0.4982802614763613	0.7061427374176836	0	0	1.470517552141447	1.0243516247082523	TAF12
MAPK1 MAPK3 Signaling	3/242	0.5016845160764287	0.7088698619487002	0	0	1.126054326891147	0.7767340448625065	SHC2;NRTN;RGL2
Downstream Signaling Events of B Cell Receptor (BCR)	1/63	0.5038407534290386	0.7098227085073808	0	0	1.4467150819118393	0.991715993061457	NFATC2
Bacterial Infection Pathways	1/64	0.5093399364966769	0.7098439628256986	0	0	1.4236682456577745	0.960463023735087	CTNND1
Signaling by FGFR2	1/64	0.5093399364966769	0.7098439628256986	0	0	1.4236682456577745	0.960463023735087	ESRP2
Cell Death Signalling via NRAGE, NRIF and NADE	1/65	0.5147784830679468	0.7098439628256986	0	0	1.401341623036649	0.9305169037939918	ARHGEF1
Glycolysis	1/65	0.5147784830679468	0.7098439628256986	0	0	1.401341623036649	0.9305169037939918	PRKACB
Interferon Alpha Beta Signaling	1/65	0.5147784830679468	0.7098439628256986	0	0	1.401341623036649	0.9305169037939918	EGR1
RAC1 GTPase Cycle	2/156	0.5160179175046498	0.7098439628256986	0	0	1.16473000683527	0.7706014344485922	DOCK6;MCAM
Anti-inflammatory Response Favouring Leishmania Parasite Infection	1/66	0.5201570583545307	0.7098439628256986	0	0	1.3797019734192508	0.9018069817757084	PRKACB
RHOG GTPase Cycle	1/66	0.5201570583545307	0.7098439628256986	0	0	1.3797019734192508	0.9018069817757084	MCAM
High Laminar Flow Shear Stress Activates Signaling by PIEZO1 and PECAM1 CDH5 KDR in Endothelial Cell	1/66	0.5201570583545307	0.7098439628256986	0	0	1.3797019734192508	0.9018069817757084	PRKACB
Leishmania Parasite Growth and Survival	1/66	0.5201570583545307	0.7098439628256986	0	0	1.3797019734192508	0.9018069817757084	PRKACB
Translocation of SLC2A4 (GLUT4) to the Plasma Membrane	1/66	0.5201570583545307	0.7098439628256986	0	0	1.3797019734192508	0.9018069817757084	AKT2
Generic Transcription Pathway	12/1072	0.5234257790104898	0.7122754208693881	0	0	1.0147169811320755	0.6568872225694504	NR4A2;PHC1;TAF12;PPP1R13L;SST;AKT2;HNF4A;MYB;JMY;NFATC2;ESRRG;RFFL
Pre-NOTCH Expression and Processing	1/68	0.5307369192265912	0.7181440234732689	0	0	1.338360553254669	0.8478364536797687	RFNG
TP53 Regulates Metabolic Genes	1/68	0.5307369192265912	0.7181440234732689	0	0	1.338360553254669	0.8478364536797687	AKT2
Post NMDA Receptor Activation Events	1/69	0.5359394991767996	0.7211096070384466	0	0	1.3186017862642438	0.8224567651722561	PRKACB
Cyclin E Associated Events During G1 S Transition	1/69	0.5359394991767996	0.7211096070384466	0	0	1.3186017862642438	0.8224567651722561	AKT2
Metabolism of Carbohydrates	3/256	0.5395073734327637	0.7233653767869781	0	0	1.0628646715603238	0.6558925423107327	B3GALT2;HAS1;PRKACB
Extra-nuclear Estrogen Signaling	1/70	0.5410846966220793	0.7233653767869781	0	0	1.2994157371575992	0.7980744514887841	AKT2
RHO GTPase Effectors	3/257	0.5421464932495306	0.7233653767869781	0	0	1.0586176727909011	0.6481058861680125	DIAPH1;CENPH;SCAI
Cyclin A Cdk2-associated Events at S Phase Entry	1/71	0.5461731410965609	0.723943751134043	0	0	1.2807778608825728	0.7746390991774745	AKT2
Protein-protein Interactions at Synapses	1/72	0.5512054554558284	0.723943751134043	0	0	1.2626649952068432	0.7521034521774174	SLITRK6
RNA Polymerase II Pre-transcription Events	1/72	0.5512054554558284	0.723943751134043	0	0	1.2626649952068432	0.7521034521774174	TAF12
MAPK6 MAPK4 Signaling	1/72	0.5512054554558284	0.723943751134043	0	0	1.2626649952068432	0.7521034521774174	PRKACB
ESR-mediated Signaling	2/168	0.5559834940263906	0.723943751134043	0	0	1.0797717184527584	0.6338440008749457	AKT2;MYB
Platelet Homeostasis	1/73	0.5561822555685341	0.723943751134043	0	0	1.2450552646887725	0.7304231761625206	PTGIR
ECM Proteoglycans	1/73	0.5561822555685341	0.723943751134043	0	0	1.2450552646887725	0.7304231761625206	COL6A6
Regulation of Insulin Secretion	1/73	0.5561822555685341	0.723943751134043	0	0	1.2450552646887725	0.7304231761625206	PRKACB
Signaling by Insulin Receptor	1/73	0.5561822555685341	0.723943751134043	0	0	1.2450552646887725	0.7304231761625206	AKT2
PI Metabolism	1/74	0.561104150722644	0.7283709707212641	0	0	1.22792799254106	0.7095566418007934	PIK3CG
RAC2 GTPase Cycle	1/75	0.5659717434942988	0.7293299611718166	0	0	1.211263619640583	0.6894647278253435	MCAM
Glucose Metabolism	1/75	0.5659717434942988	0.7293299611718166	0	0	1.211263619640583	0.6894647278253435	PRKACB
Programmed Cell Death	2/172	0.5687787956849653	0.7293299611718166	0	0	1.0541176470588236	0.5948003029172712	AKT2;DSG3
HCMV Late Events	1/76	0.5707856299439312	0.7293299611718166	0	0	1.195043630017452	0.6701106401042634	CEBPD
Switching of Origins to a Post-Replicative State	1/76	0.5707856299439312	0.7293299611718166	0	0	1.195043630017452	0.6701106401042634	MCM6
SARS-CoV Infections	4/364	0.5735736494041365	0.7293299611718166	0	0	0.9949172576832152	0.5530435911949036	CD79B;AKT2;ZDHHC8;ATP1A1
RAC3 GTPase Cycle	1/77	0.5755463994216006	0.7293299611718166	0	0	1.1792504822265086	0.6514597466748732	MCAM
Signaling by MET	1/77	0.5755463994216006	0.7293299611718166	0	0	1.1792504822265086	0.6514597466748732	LAMC2
Integrin Cell Surface Interactions	1/77	0.5755463994216006	0.7293299611718166	0	0	1.1792504822265086	0.6514597466748732	COL6A6
RUNX1 Regulates Transcription of Genes Involved in Differentiation of HSCs	1/78	0.5802546351349844	0.7314262374464673	0	0	1.163867546066499	0.6334794248647931	MYB
Signaling by FGFR	1/78	0.5802546351349844	0.7314262374464673	0	0	1.163867546066499	0.6334794248647931	ESRP2
Activation of NMDA Receptors and Postsynaptic Events	1/79	0.5849109136852383	0.7353595594964648	0	0	1.1488790441670023	0.6161389229681512	PRKACB
Neurotransmitter Receptors and Postsynaptic Signal Transmission	2/178	0.5874712014068154	0.7353595594964648	0	0	1.017822966507177	0.5414085889209939	GRIK3;PRKACB
Antigen processing-Cross Presentation	1/80	0.5895158055253497	0.7353595594964648	0	0	1.1342699980117967	0.599409231258071	MRC2
TNFR2 Non-Canonical NF-kB Pathway	1/80	0.5895158055253497	0.7353595594964648	0	0	1.1342699980117967	0.599409231258071	LTB
CLEC7A (Dectin-1) Signaling	1/81	0.594069874839708	0.7391155066187536	0	0	1.1200261780104712	0.5832629643999767	NFATC2
