Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation of Osteoblast Proliferation (GO:0033689)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	MN1
Negative Regulation of p38MAPK Cascade (GO:1903753)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	DSG3
Regulation of Lysosome Size (GO:0062196)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	KCNK6
Negative Regulation of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905064)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	NFATC2
Pericardium Development (GO:0060039)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	BMP7
Regulation of Vitamin D Receptor Signaling Pathway (GO:0070562)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	MN1
Response to Histamine (GO:0034776)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	DIAPH1
Positive Regulation of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	DEFB124
Elastic Fiber Assembly (GO:0048251)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	EFEMP2
Spleen Development (GO:0048536)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	TCF21
Embryonic Digestive Tract Morphogenesis (GO:0048557)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	TCF21
Positive Regulation of Fatty Acid Beta-Oxidation (GO:0032000)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	AKT2
Epigenetic Programming of Gene Expression (GO:0043045)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	ZDBF2
Positive Regulation of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043568)	1/7	0.0748013232941006	0.40473727899722894	0	0	14.99825479930192	38.88927038063299	WNT1
Positive Regulation of Nervous System Development (GO:0051962)	2/41	0.07516502566592173	0.40473727899722894	0	0	4.630229419703104	11.983354337320078	CLSTN2;SLITRK6
Protein Phosphorylation (GO:0006468)	7/333	0.07676491921599994	0.40473727899722894	0	0	1.9578179406400265	5.025733384688418	DMPK;GMFG;MAP3K6;PRKACB;TTBK1;DCLK1;MAPK13
Negative Regulation of Transcription by RNA Polymerase II (GO:0000122)	11/614	0.07882493814340034	0.40473727899722894	0	0	1.672127392503413	4.2480828790009	NR4A2;MAGEL2;ZEB1;CTNND1;MYB;TFEC;TCF21;SLA2;MYOZ1;HIC1;CC2D1A
Epithelium Development (GO:0060429)	4/147	0.08016428799209438	0.40473727899722894	0	0	2.5369736646332393	6.40250246799494	UPK2;GREB1L;TCF21;WNT4
Non-Canonical Wnt Signaling Pathway (GO:0035567)	2/43	0.0816140769017866	0.40473727899722894	0	0	4.40385109114249	11.034965376881361	WNT9B;WNT4
Membrane Lipid Biosynthetic Process (GO:0046467)	2/43	0.0816140769017866	0.40473727899722894	0	0	4.40385109114249	11.034965376881361	SPNS2;ELOVL7
Regulation of Cell-Substrate Adhesion (GO:0010810)	2/43	0.0816140769017866	0.40473727899722894	0	0	4.40385109114249	11.034965376881361	SPOCK1;WNT1
Positive Regulation of Hydrolase Activity (GO:0051345)	3/92	0.08174808157260308	0.40473727899722894	0	0	3.0506509719992865	7.639174563674575	ARHGAP11A;RGS8;RGS6
Regulation of Synaptic Transmission, Glutamatergic (GO:0051966)	2/44	0.08490056748418802	0.40473727899722894	0	0	4.29874686716792	10.601889787066494	GRIK3;DRD1
Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)	2/44	0.08490056748418802	0.40473727899722894	0	0	4.29874686716792	10.601889787066494	PHF2;EGR1
Intracellular Glucose Homeostasis (GO:0001678)	2/44	0.08490056748418802	0.40473727899722894	0	0	4.29874686716792	10.601889787066494	LIN28A;TRA2B
Regulation of Endothelial Cell Differentiation (GO:0045601)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	ZEB1
Regulation of Fibroblast Apoptotic Process (GO:2000269)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	PRDM11
Negative Regulation of Nuclear Division (GO:0051784)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	BMP7
Adrenal Gland Development (GO:0030325)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	WNT4
Negative Regulation of Striated Muscle Cell Apoptotic Process (GO:0010664)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	BMP7
Neuron Remodeling (GO:0016322)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	ANKS1A
cGMP Biosynthetic Process (GO:0006182)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	NPPC
Regulation of Sterol Biosynthetic Process (GO:0106118)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	SCAP
Cellular Response to Sterol Depletion (GO:0071501)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	SCAP
Vascular Endothelial Cell Response to Laminar Fluid Shear Stress (GO:0097700)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	PRKACB
Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0099625)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	KCNH2
Glomerular Filtration (GO:0003094)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	MCAM
Protein Localization to Microtubule (GO:0035372)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	DIAPH1
Protein Localization to Microtubule Cytoskeleton (GO:0072698)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	DIAPH1
Manganese Ion Transport (GO:0006828)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	TMEM165
Receptor Guanylyl Cyclase Signaling Pathway (GO:0007168)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	NPPC
Mitotic DNA Replication (GO:1902969)	1/8	0.08502272937454412	0.40473727899722894	0	0	12.854899027673897	31.685226304714885	MCM6
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	3/95	0.08802473777037978	0.40473727899722894	0	0	2.950655624568668	7.170498567074586	ADRA1D;DRD1;PIK3CG
Neutrophil Migration (GO:1990266)	2/45	0.08822664389801312	0.40473727899722894	0	0	4.198531211750306	10.193388369537761	FCER1G;PIK3CG
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	2/45	0.08822664389801312	0.40473727899722894	0	0	4.198531211750306	10.193388369537761	NYAP2;BMP7
Positive Regulation of Chemokine Production (GO:0032722)	2/45	0.08822664389801312	0.40473727899722894	0	0	4.198531211750306	10.193388369537761	EGR1;DEFB124
GPCR Sgnlng Pway, Coupled to Cyclic Nucleotide Second Messenger (GO:0007187)	2/46	0.0915910420774329	0.40473727899722894	0	0	4.1028708133971294	9.807591859540027	PTGIR;DRD1
Rho Protein Signal Transduction (GO:0007266)	2/46	0.0915910420774329	0.40473727899722894	0	0	4.1028708133971294	9.807591859540027	EPS8L1;ARHGEF1
Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051279)	2/46	0.0915910420774329	0.40473727899722894	0	0	4.1028708133971294	9.807591859540027	DIAPH1;DRD1
MAPK Cascade (GO:0000165)	3/97	0.09231891212001664	0.40473727899722894	0	0	2.8875379939209727	6.8795773467560375	NRTN;MAP3K6;MAPK13
Negative Regulation of Small GTPase Mediated Signal Transduction (GO:0051058)	2/47	0.09499252080252382	0.40473727899722894	0	0	4.011461988304093	9.442809504466187	SPRY1;SCAI
Positive Regulation of Osteoblast Differentiation (GO:0045669)	2/47	0.09499252080252382	0.40473727899722894	0	0	4.011461988304093	9.442809504466187	BMP7;WNT4
Negative Regulation of Cell Projection Organization (GO:0031345)	2/47	0.09499252080252382	0.40473727899722894	0	0	4.011461988304093	9.442809504466187	MAG;SPOCK1
Regulation of Ketone Biosynthetic Process (GO:0010566)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	EGR1
Negative Regulation of Smooth Muscle Cell Differentiation (GO:0051151)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	NFATC2
Negative Regulation of Steroid Biosynthetic Process (GO:0010894)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	WNT4
Angiogenesis Involved in Wound Healing (GO:0060055)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	MCAM
Neutrophil Activation Involved in Immune Response (GO:0002283)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	FCER1G
Biogenic Amine Biosynthetic Process (GO:0042401)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	PEMT
Carbon Dioxide Transport (GO:0015670)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	CA2
Regulation of Sequestering of Calcium Ion (GO:0051282)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	DIAPH1
p38MAPK Cascade (GO:0038066)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	MAP3K6
Cellular Response to Arsenic-Containing Substance (GO:0071243)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	MAPK13
Smooth Muscle Tissue Development (GO:0048745)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	EFEMP2
Double-Strand Break Repair via Break-Induced Replication (GO:0000727)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	MCM6
Positive Regulation of Dendrite Development (GO:1900006)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	BMP7
Positive Regulation of Gene Expression via Chromosomal CpG Island Demethylation (GO:0044029)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	EGR1
Vascular Associated Smooth Muscle Cell Differentiation (GO:0035886)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	EFEMP2
Glial Cell-Derived Neurotrophic Factor Receptor Signaling Pathway (GO:0035860)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	NRTN
Morphogenesis of an Epithelial Sheet (GO:0002011)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	BMP7
Regulation of Cellular Response to Oxidative Stress (GO:1900407)	1/9	0.09513179418690612	0.40473727899722894	0	0	11.247382198952879	26.459377111561896	BMP7
Organic Anion Transport (GO:0015711)	3/99	0.09669845669044572	0.40473727899722894	0	0	2.8270502645502646	6.604435629477048	SLCO4C1;SLCO5A1;SLC25A23
Neuron Migration (GO:0001764)	2/48	0.0984298613241858	0.40473727899722894	0	0	3.9240274599542335	9.097508632370818	NR4A2;SPOCK1
Regulation of Synapse Assembly (GO:0051963)	2/48	0.0984298613241858	0.40473727899722894	0	0	3.9240274599542335	9.097508632370818	CLSTN2;SLITRK6
Cellular Response to Mechanical Stimulus (GO:0071260)	2/48	0.0984298613241858	0.40473727899722894	0	0	3.9240274599542335	9.097508632370818	CNN2;TMEM150C
Response to Glucose (GO:0009749)	2/48	0.0984298613241858	0.40473727899722894	0	0	3.9240274599542335	9.097508632370818	LIN28A;TRA2B
Positive Regulation of Cytokine Production (GO:0001819)	6/291	0.10408218605873046	0.40473727899722894	0	0	1.9138653084323713	4.330262731063931	EGR1;FCER1G;DEFB124;LTB;PIK3CG;MAPK13
Small GTPase-mediated Signal Transduction (GO:0007264)	4/162	0.10496236156628891	0.40473727899722894	0	0	2.2941018044707784	5.171257507202811	EPS8L1;ARHGEF1;RAPGEF5;RGL2
Negative Regulation of Heart Contraction (GO:0045822)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	PIK3CG
Regulation of Granulocyte Differentiation (GO:0030852)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	HCLS1
Negative Regulation of Muscle Cell Apoptotic Process (GO:0010656)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	BMP7
Negative Regulation of Potassium Ion Transmembrane Transport (GO:1901380)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	KCNH2
Negative Regulation of Potassium Ion Transport (GO:0043267)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	KCNH2
Angiotensin-Activated Signaling Pathway (GO:0038166)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	CA2
cGMP Metabolic Process (GO:0046068)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	NPPC
Cardiac Muscle Cell Membrane Repolarization (GO:0099622)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	KCNH2
Renal Filtration (GO:0097205)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	MCAM
Desmosome Organization (GO:0002934)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	DSG3
Positive Regulation of Cholesterol Biosynthetic Process (GO:0045542)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	SCAP
Positive Regulation of Fatty Acid Oxidation (GO:0046321)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	AKT2
Positive Regulation of Heterotypic Cell-Cell Adhesion (GO:0034116)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	BMP7
Positive Regulation of Sterol Biosynthetic Process (GO:0106120)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	SCAP
Mast Cell Activation Involved in Immune Response (GO:0002279)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	PIK3CG
Mast Cell Degranulation (GO:0043303)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	PIK3CG
Mesonephros Development (GO:0001823)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	BMP7
miRNA Catabolic Process (GO:0010587)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	LIN28A
Regulation of Cell Activation (GO:0050865)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	FCER1G
Negative Regulation of calcineurin-NFAT Signaling Cascade (GO:0070885)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	MYOZ1
Negative Regulation of Calcineurin-Mediated Signaling (GO:0106057)	1/10	0.10512974579836169	0.40473727899722894	0	0	9.997091332169866	22.51904822485825	MYOZ1
Negative Regulation of Neuron Projection Development (GO:0010977)	2/50	0.10540736315119256	0.40473727899722894	0	0	3.760087719298246	8.45990703774275	MAG;SPOCK1
mRNA Export From Nucleus (GO:0006406)	2/50	0.10540736315119256	0.40473727899722894	0	0	3.760087719298246	8.45990703774275	ZC3H11C;ZC3H11B
Myofibril Assembly (GO:0030239)	2/50	0.10540736315119256	0.40473727899722894	0	0	3.760087719298246	8.45990703774275	MYOZ1;MYPN
Cytoskeleton Organization (GO:0007010)	3/103	0.10570518207108306	0.40473727899722894	0	0	2.7133333333333334	6.097135026427457	CNN2;DIAPH1;ZMYM4
Regulation of Cell Migration (GO:0030334)	8/433	0.10774765355746245	0.40473727899722894	0	0	1.7154987212276216	3.822068238349265	MACF1;SST;AKT2;LAMC2;DRD1;DSG3;RFFL;SCAI
Positive Regulation of Intracellular Signal Transduction (GO:1902533)	10/579	0.1088739401089142	0.40473727899722894	0	0	1.6053805596863593	3.5600350646420695	MN1;LIN28A;HCLS1;ADRA1D;DRD1;LTB;BMP7;CC2D1A;PIK3CG;WNT4
Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156)	2/51	0.1089451963624538	0.40473727899722894	0	0	3.683136412459721	8.16518308171094	NECTIN4;MYPN
Receptor Internalization (GO:0031623)	2/52	0.11251423445834144	0.40473727899722894	0	0	3.6092631578947367	7.885068927009628	ENTREP1;FCER1G
Chemical Synaptic Transmission (GO:0007268)	5/231	0.11328466626482013	0.40473727899722894	0	0	2.0074771662486395	4.37198707256435	NPPC;NPY5R;SST;GRIK3;NPTX1
Negative Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	SPRY1
Regulation of Fatty Acid Beta-Oxidation (GO:0031998)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	AKT2
Negative Regulation of Leukocyte Apoptotic Process (GO:2000107)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	HCLS1
Regulation of Lymphocyte Migration (GO:2000401)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	SPNS2
Negative Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	PTGIR
Adherens Junction Assembly (GO:0034333)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	DSG3
Adult Locomotory Behavior (GO:0008344)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	DRD1
Regulation of Neuron Projection Arborization (GO:0150011)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	MACF1
Negative Regulation of Transmembrane Transport (GO:0034763)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	AKT2
Catecholamine Biosynthetic Process (GO:0042423)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	PEMT
peptidyl-L-cysteine S-palmitoylation (GO:0018230)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	ZDHHC8
peptidyl-S-diacylglycerol-L-cysteine Biosynthetic Process From Peptidyl-Cysteine (GO:0018231)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	ZDHHC8
Cellular Response to Angiotensin (GO:1904385)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	CA2
Cellular Response to Catecholamine Stimulus (GO:0071870)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	DRD1
Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	PIK3CG
Chromatin Looping (GO:0140588)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	NSMCE4A
Very Long-Chain Fatty Acid Biosynthetic Process (GO:0042761)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	ELOVL7
Positive Regulation of Vasoconstriction (GO:0045907)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	ADRA1D
Kinetochore Organization (GO:0051383)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	CENPH
Potassium Ion Export Across Plasma Membrane (GO:0097623)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	KCNH2
Mast Cell Mediated Immunity (GO:0002448)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	PIK3CG
Regulation of DNA-templated DNA Replication Initiation (GO:0030174)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	MCM6
Regulation of Alcohol Biosynthetic Process (GO:1902930)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	SCAP
Negative Regulation of Ras Protein Signal Transduction (GO:0046580)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	SPRY1
Regulation of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)	1/11	0.11501779898801069	0.40473727899722894	0	0	8.996858638743456	19.45722177638967	DEFB124
Cellular Response to Interleukin-1 (GO:0071347)	2/53	0.11611336611062786	0.40473727899722894	0	0	3.5382868937048504	7.618597839169054	EGR1;MAPK13
Epidermal Cell Differentiation (GO:0009913)	2/53	0.11611336611062786	0.40473727899722894	0	0	3.5382868937048504	7.618597839169054	SCEL;FOXI3
Mesenchymal Cell Differentiation (GO:0048762)	2/53	0.11611336611062786	0.40473727899722894	0	0	3.5382868937048504	7.618597839169054	BMP7;WNT4
Anterograde Trans-Synaptic Signaling (GO:0098916)	4/169	0.11759892200478035	0.40473727899722894	0	0	2.195873629916183	4.700213508710676	NPPC;NPY5R;SST;NPTX1
Regulation of Bone Mineralization (GO:0030500)	2/54	0.11974150044997023	0.40473727899722894	0	0	3.4700404858299594	7.364883406578161	BMP7;WNT4
Regulation of MAPK Cascade (GO:0043408)	5/236	0.12099233306821325	0.40473727899722894	0	0	1.963446535639049	4.146854253104489	ADRA1D;DRD1;PRDM11;LAX1;WNT4
Protein Secretion (GO:0009306)	2/55	0.12339756685374485	0.40473727899722894	0	0	3.404369414101291	7.123111526760954	AP1S1;AP1M2
Regulation of Cell Motility (GO:2000145)	3/111	0.12464845752214843	0.40473727899722894	0	0	2.511169900058789	5.228903220910368	MACF1;SST;AKT2
Negative Regulation of Cell Growth (GO:0030308)	3/111	0.12464845752214843	0.40473727899722894	0	0	2.511169900058789	5.228903220910368	MAG;OSGIN2;PRDM11
Regulation of Humoral Immune Response (GO:0002920)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	SPNS2
T Cell Chemotaxis (GO:0010818)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	PIK3CG
Negative Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	EFEMP2
calcineurin-NFAT Signaling Cascade (GO:0033173)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	NFATC2
Calcium Import Into the Mitochondrion (GO:0036444)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	SLC25A23
Cardiac Left Ventricle Morphogenesis (GO:0003214)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	NPY5R
Cellular Response to Dopamine (GO:1903351)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	DRD1
Dendrite Self-Avoidance (GO:0070593)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	MYPN
Positive Regulation of Cytoplasmic Translation (GO:2000767)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	LIN28A
Positive Regulation of Glycogen Biosynthetic Process (GO:0045725)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	AKT2
Positive Regulation of Glycogen Metabolic Process (GO:0070875)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	AKT2
Fatty Acid Elongation (GO:0030497)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	ELOVL7
Vascular Endothelial Cell Response to Fluid Shear Stress (GO:0097699)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	PRKACB
Gas Transport (GO:0015669)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	CA2
Visual Learning (GO:0008542)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	DRD1
Positive Regulation of Neuroinflammatory Response (GO:0150078)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	TTBK1
Positive Regulation of Ruffle Assembly (GO:1900029)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	EPS8L1
Receptor Recycling (GO:0001881)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	PHETA2
Negative Regulation of Alcohol Biosynthetic Process (GO:1902931)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	SCAP
Regulation of Cell Projection Organization (GO:0031344)	1/12	0.12479715537965166	0.40473727899722894	0	0	8.178486435030937	17.019966916908075	MACF1
Negative Regulation of MAPK Cascade (GO:0043409)	3/113	0.129565125633899	0.4080179309424935	0	0	2.4652236652236654	5.0378611280950985	SPRY1;DSG3;LAX1
Negative Regulation of Natural Killer Cell Mediated Immunity (GO:0002716)	1/13	0.1344690035597569	0.4080179309424935	0	0	7.496509598603839	15.041158508156217	NECTIN4
Stress-Activated MAPK Cascade (GO:0051403)	1/13	0.1344690035597569	0.4080179309424935	0	0	7.496509598603839	15.041158508156217	MAPK13
Thymus Development (GO:0048538)	1/13	0.1344690035597569	0.4080179309424935	0	0	7.496509598603839	15.041158508156217	FOXI3
Ether Lipid Metabolic Process (GO:0046485)	1/13	0.1344690035597569	0.4080179309424935	0	0	7.496509598603839	15.041158508156217	AGPS
pre-miRNA Processing (GO:0031054)	1/13	0.1344690035597569	0.4080179309424935	0	0	7.496509598603839	15.041158508156217	LIN28A
Membrane Repolarization During Action Potential (GO:0086011)	1/13	0.1344690035597569	0.4080179309424935	0	0	7.496509598603839	15.041158508156217	KCNH2
miRNA Metabolic Process (GO:0010586)	1/13	0.1344690035597569	0.4080179309424935	0	0	7.496509598603839	15.041158508156217	LIN28A
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	3/116	0.1370667026581109	0.4080179309424935	0	0	2.3993538418317177	4.768206116112394	NPPC;SHC2;NRTN
Receptor-Mediated Endocytosis (GO:0006898)	3/116	0.1370667026581109	0.4080179309424935	0	0	2.3993538418317177	4.768206116112394	ENTREP1;FCER1G;AP1S1
Granulocyte Chemotaxis (GO:0071621)	2/59	0.13828042957138678	0.4080179309424935	0	0	3.1647276084949216	6.261323560327348	FCER1G;PIK3CG
ATP Transport (GO:0015867)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	SLC25A23
G Protein-Coupled Glutamate Receptor Signaling Pathway (GO:0007216)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	GRIK3
Regulation of Hematopoietic Progenitor Cell Differentiation (GO:1901532)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	MYB
T Cell Proliferation (GO:0042098)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	PIK3CG
Activation of Adenylate Cyclase Activity (GO:0007190)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	DRD1
Aorta Development (GO:0035904)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	EFEMP2
